1	1000	0.5	0	0	1	2	2000	1000	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	4	2000	1000	500	500	500	500	500	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	6	2000	1000	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	8	2000	1000	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	10	2000	1000	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	12	2000	1000	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	14	2000	1000	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	16	2000	1000	500	500	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	18	2000	1000	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	20	2000	1000	500	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	22	2000	1000	500	500	500	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	24	2000	1000	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	26	2000	1000	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	28	2000	1000	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	30	2000	1000	500	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	32	2000	1000	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	34	2000	1000	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	36	2000	1000	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	38	2000	1000	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	40	2000	1000	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	42	2000	1000	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	44	2000	1000	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	46	2000	1000	500	500	500	500	500	500	500	500	500	500	500	500	500	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	48	2000	1000	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	50	2000	1000	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	52	2000	1000	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	54	2000	1000	500	500	500	500	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	56	2000	1000	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	58	2000	1000	500	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	60	2000	1000	500	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	62	2000	1000	500	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	64	2000	1000	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	66	2000	1000	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	68	2000	1000	500	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	70	2000	1000	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	72	2000	1000	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	74	2000	1000	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	76	2000	1000	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	78	2000	1000	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	80	2000	1000	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	82	2000	1000	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	84	2000	1000	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	86	2000	1000	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	88	2000	1000	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	90	2000	1000	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	92	2000	1000	500	500	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	94	2000	1000	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0	0	1	96	2000	1000	500	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
